,type,id,geometry,properties,centroid,pixel_coord
63,Feature,8866e09761fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04793734847226, 4.574939495863708], [-74.05195450640434, 4.572256640877059], [-74.05143631988943, 4.5674030817496565], [-74.04690087242864, 4.565232520234098], [-74.04288379243718, 4.567915563398715], [-74.04340208195697, 4.572768979891806]]]}",{'value': 0},"[4.570086107721543, -74.04741911756417]","[72, 67]"
64,Feature,8866e09237fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10547036277165, 4.6300988658404245], [-74.10948871791237, 4.627417242697819], [-74.10897132078259, 4.622565227440649], [-74.10443546529888, 4.620394977177314], [-74.10041718737125, 4.623076788450254], [-74.10093468770532, 4.6279286618470366]]]}",{'value': 0},"[4.625247021583332, -74.10495292114285]","[66, 61]"
65,Feature,8866e429edfffff,"{'type': 'Polygon', 'coordinates': [[[-74.15909830290713, 4.7293977198810655], [-74.16311715909802, 4.726719005251946], [-74.1626005768079, 4.721870500057767], [-74.1580650349598, 4.719700850512253], [-74.15404625528026, 4.722379753355749], [-74.15456294092854, 4.727228117521178]]]}",{'value': 0},"[4.72454938592498, -74.15858167603318]","[55, 55]"
66,Feature,8866e429cbfffff,"{'type': 'Polygon', 'coordinates': [[[-74.12488540156568, 4.731432817461475], [-74.12890310969237, 4.728754652527261], [-74.12838611418061, 4.7239067120174445], [-74.12385130731587, 4.721737077840878], [-74.1198336761164, 4.724415431114242], [-74.12035077484558, 4.729263230215833]]]}",{'value': 0},"[4.726585048345449, -74.12436836154262]","[54, 59]"
67,Feature,8866e42f41fffff,"{'type': 'Polygon', 'coordinates': [[[-74.01374568594929, 4.738032103964206], [-74.017759645931, 4.735355731531488], [-74.0172413113417, 4.730509636716015], [-74.01270891400276, 4.728340056962784], [-74.00869503229694, 4.7310166181386055], [-74.0092134696452, 4.735862570315425]]]}",{'value': 0},"[4.7331861810464835, -74.0132273070846]","[54, 71]"
68,Feature,8866e42ae1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0696902057212, 4.77860101576896], [-74.07370549938287, 4.775925360799665], [-74.07318790996368, 4.771080225982829], [-74.06865492391239, 4.768910888043165], [-74.0646397078267, 4.771586731670603], [-74.0651574002074, 4.776431724570395]]]}",{'value': 0},"[4.773756052801291, -74.06917257192009]","[49, 65]"
69,Feature,8866e428b9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07397258430501, 4.697870254169074], [-74.0779890429281, 4.695191559927893], [-74.07747137357484, 4.690342890195714], [-74.07293714255809, 4.6881730567531035], [-74.06892076149853, 4.690851939419572], [-74.06943853388321, 4.6957004670941975]]]}",{'value': 0},"[4.693021755890557, -74.07345487053823]","[58, 64]"
70,Feature,8866e421e5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.01841045603709, 4.781636348191927], [-74.0224240175524, 4.778961523755613], [-74.02190581089354, 4.774117241858271], [-74.01737393996063, 4.771947926871866], [-74.01336045664294, 4.774622940152351], [-74.01387876605168, 4.779467079565935]]]}",{'value': 0},"[4.776792238375534, -74.01789220510517]","[49, 70]"
71,Feature,8866e42ab1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05298490925094, 4.743019763072181], [-74.05700010305844, 4.740343026746937], [-74.05648225263917, 4.735496593170178], [-74.05194910548715, 4.733327038097049], [-74.04793398947629, 4.7360039630427595], [-74.04845194281188, 4.740850254431985]]]}",{'value': 0},"[4.738173501249727, -74.05246701447498]","[53, 67]"
72,Feature,8866e09001fffff,"{'type': 'Polygon', 'coordinates': [[[-74.12452934752031, 4.606983613843859], [-74.1285486222767, 4.604300880052304], [-74.12803141935166, 4.599447610252471], [-74.12349483836431, 4.597277215934003], [-74.11947564060011, 4.59996013772578], [-74.11999294682221, 4.604813265826636]]]}",{'value': 0},"[4.602130514853113, -74.12401210004987]","[68, 59]"
73,Feature,8866e090e1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10781557848128, 4.571350420916299], [-74.11183475562558, 4.568666610869363], [-74.1113172911339, 4.563812055963644], [-74.10678054623685, 4.561641453064358], [-74.10276144630569, 4.5643254510710145], [-74.10327901404952, 4.569179864008083]]]}",{'value': 0},"[4.566496036722315, -74.10729806946927]","[72, 61]"
74,Feature,8866e42f63fffff,"{'type': 'Polygon', 'coordinates': [[[-74.02928432472902, 4.7224790737347], [-74.03329899596673, 4.719801909537456], [-74.03278082435509, 4.714954926362512], [-74.0282478786641, 4.712785249876814], [-74.02423328552123, 4.715462602721252], [-74.02475155996564, 4.720309443395063]]]}",{'value': 0},"[4.717632262318886, -74.02876610880492]","[55, 69]"
75,Feature,8866e464d3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.19413186958127, 4.654094137094456], [-74.1981528275378, 4.651412173090976], [-74.19763654960417, 4.646559947471898], [-74.1930992101552, 4.644389826654627], [-74.18907832831906, 4.647071978545013], [-74.18959470980263, 4.651924063356538]]]}",{'value': 0},"[4.649242082208742, -74.19361554696911]","[63, 51]"
76,Feature,8866e42109fffff,"{'type': 'Polygon', 'coordinates': [[[-74.02307407493254, 4.82522425107335], [-74.02708723800276, 4.822550976278143], [-74.02656915923382, 4.817708511984829], [-74.02203781464516, 4.815539464806132], [-74.0180247296945, 4.81821292854567], [-74.01854291120407, 4.823055250510426]]]}",{'value': 0},"[4.8203819590433685, -74.02255595189297]","[44, 70]"
77,Feature,8866e428dbfffff,"{'type': 'Polygon', 'coordinates': [[[-74.04638004419178, 4.721463881351125], [-74.0503952932475, 4.718786441237663], [-74.04987732740722, 4.7139391733441895], [-74.04534400959892, 4.711769487867006], [-74.04132883843067, 4.714447116565609], [-74.04184690717426, 4.7192942421471225]]]}",{'value': 0},"[4.716616785139342, -74.0458620340026]","[56, 67]"
78,Feature,8866e092edfffff,"{'type': 'Polygon', 'coordinates': [[[-74.08836335114779, 4.631121298790885], [-74.09238113026652, 4.628439949295388], [-74.09186352676352, 4.623588217854022], [-74.08732804099918, 4.621417977949405], [-74.08331033930142, 4.624099515637597], [-74.0838280459381, 4.628951105028558]]]}",{'value': 0},"[4.626269738427617, -74.08784570318221]","[66, 63]"
79,Feature,8866e42a11fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06774564901815, 4.800653660750552], [-74.07176059887001, 4.797978848578127], [-74.07124302189015, 4.793134693350725], [-74.06671039211034, 4.79096549217359], [-74.0626955198473, 4.793640493069909], [-74.06321319976627, 4.7984845064103006]]]}",{'value': 0},"[4.795809677483125, -74.06722802766666]","[47, 65]"
80,Feature,8866e0935bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.13073520858109, 4.665205186055876], [-74.13475394881266, 4.662524503590144], [-74.13423691642492, 4.6576736372377106], [-74.12970104051226, 4.655503594837362], [-74.12568237716886, 4.658184465441731], [-74.12619951284103, 4.663035190298633]]]}",{'value': 0},"[4.66035449076105, -74.13021813165113]","[62, 58]"
81,Feature,8866e09013fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10081287631857, 4.586425067073021], [-74.10483163195926, 4.583741905676175], [-74.10431410687573, 4.578888091369232], [-74.09977772292893, 4.576717580463008], [-74.09575904457938, 4.579400929885797], [-74.09627667287651, 4.584254602179719]]]}",{'value': 0},"[4.581571423579383, -74.10029530673364]","[71, 61]"
82,Feature,8866e42d2bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.05221082733891, 4.655246509544626], [-74.05622710845591, 4.652566547449361], [-74.05570910512137, 4.647716356784044], [-74.05117471769063, 4.645546270605632], [-74.04715851442273, 4.648226421085483], [-74.04767662072754, 4.653076469350036]]]}",{'value': 0},"[4.650396490225536, -74.05169277962466]","[63, 67]"
83,Feature,8866e428c5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08212988614605, 4.733973680627981], [-74.08614615573998, 4.731296204034385], [-74.0856286444934, 4.726448971513533], [-74.08109476060258, 4.724279357459116], [-74.07707856845519, 4.726957022547516], [-74.07759618274304, 4.731804113186372]]]}",{'value': 0},"[4.7291266196951325, -74.08161233047883]","[54, 63]"
84,Feature,8866e0972bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.04132883850559, 4.553354118308803], [-74.04534605165117, 4.5506705622859025], [-74.04482774960007, 4.545816178003235], [-74.04029213140274, 4.543645492492634], [-74.03627499628885, 4.546329236656408], [-74.0367934013318, 4.551183478180797]]]}",{'value': 0},"[4.548499904937259, -74.04081049206934]","[74, 68]"
85,Feature,8866e42891fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05687261695624, 4.698887660268659], [-74.06088849866842, 4.696209241215455], [-74.06037062328761, 4.691360855693111], [-74.0558367632247, 4.689191031461827], [-74.05182095928348, 4.691869639002494], [-74.05233893762522, 4.696717882277835]]]}",{'value': 0},"[4.694039446277622, -74.05635469719812]","[58, 66]"
86,Feature,8866e4283bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.10428208805149, 4.739974412358509], [-74.10829901069246, 4.737296848699892], [-74.10778177851148, 4.732449563985326], [-74.10324752055266, 4.730279984539776], [-74.09923067508572, 4.732957736632358], [-74.09974801039459, 4.737804879727343]]]}",{'value': 0},"[4.735127299165598, -74.10376481140491]","[54, 61]"
87,Feature,8866e42a43fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07939804552166, 4.8292085104188445], [-74.08341301719156, 4.8265345917660065], [-74.08289562839673, 4.821691508193169], [-74.07836316495496, 4.819522484953416], [-74.0743482707183, 4.822196592365745], [-74.07486576248124, 4.8270395342491526]]]}",{'value': 0},"[4.824365598889024, -74.07888061233871]","[44, 64]"
88,Feature,8866e09161fffff,"{'type': 'Polygon', 'coordinates': [[[-74.20309789539493, 4.616929374480092], [-74.20711961779449, 4.6142459263012245], [-74.20660338874069, 4.609391986025192], [-74.20206533366746, 4.607221634709901], [-74.1980436872966, 4.609905270642093], [-74.19856001996123, 4.614759070127025]]]}",{'value': 0},"[4.612075604722866, -74.20258162163316]","[67, 50]"
89,Feature,8866e42a53fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06075162580544, 4.815689491392398], [-74.06476615429466, 4.813015333825874], [-74.0642485169895, 4.8081719268460485], [-74.05971624828533, 4.806002819353446], [-74.05570179746258, 4.808677165708258], [-74.05621953766854, 4.813520430758215]]]}",{'value': 0},"[4.8108462564720424, -74.06023394414757]","[45, 66]"
90,Feature,8866e09005fffff,"{'type': 'Polygon', 'coordinates': [[[-74.13308520722507, 4.606471233275829], [-74.13710476945994, 4.603788363055506], [-74.13658766986725, 4.59893495165186], [-74.13205090469842, 4.5967645520631795], [-74.12803141935166, 4.599447610252471], [-74.1285486222767, 4.604300880052304]]]}",{'value': 0},"[4.6016179926421446, -74.13256806306873]","[68, 58]"
91,Feature,8866e09029fffff,"{'type': 'Polygon', 'coordinates': [[[-74.14164153846963, 4.605958721445046], [-74.14566138802928, 4.60327571485083], [-74.1451443918042, 4.598422161938552], [-74.14060744264293, 4.596251757119943], [-74.13658766986725, 4.59893495165186], [-74.13710476945994, 4.603788363055506]]]}",{'value': 0},"[4.601105339263589, -74.1411244976627]","[68, 57]"
92,Feature,8866e42d07fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04366062845895, 4.655756294119355], [-74.04767662072754, 4.653076469350036], [-74.04715851442273, 4.648226421085483], [-74.04262431290562, 4.646056340076672], [-74.03860839858993, 4.6487363532616515], [-74.03912660782959, 4.653586259030657]]]}",{'value': 0},"[4.650906417239884, -74.04314247779274]","[63, 68]"
93,Feature,8866e09325fffff,"{'type': 'Polygon', 'coordinates': [[[-74.18907832831906, 4.647071978545013], [-74.1930992101552, 4.644389826654627], [-74.19258285913907, 4.6395373704904515], [-74.18804552274383, 4.637367207087929], [-74.18402471709305, 4.640049546863612], [-74.18454117164322, 4.644901862147297]]]}",{'value': 0},"[4.642219693102689, -74.18856193263292]","[64, 52]"
94,Feature,8866e09027fffff,"{'type': 'Polygon', 'coordinates': [[[-74.14864748600866, 4.59088490758517], [-74.1526677565401, 4.588201252659356], [-74.15215082108165, 4.583346958634294], [-74.14761351167692, 4.581176460989946], [-74.1435933178513, 4.583860303787307], [-74.14411035671566, 4.5887144563482805]]]}",{'value': 0},"[4.586030784189337, -74.14813050594938]","[70, 56]"
95,Feature,8866e09209fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09652144653279, 4.667246590430695], [-74.1005390361857, 4.664566456101227], [-74.10002159087156, 4.659716156300777], [-74.0954864527522, 4.657546132695985], [-74.09146894040333, 4.660226455288826], [-74.09198648886093, 4.66507661321392]]]}",{'value': 0},"[4.662396461843768, -74.09600395674909]","[62, 62]"
96,Feature,8866e09269fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11517914828931, 4.680776185376667], [-74.1191971800223, 4.678096290400489], [-74.11867998373032, 4.673246309206402], [-74.11414465248549, 4.671076364613789], [-74.11012669782264, 4.673756447825341], [-74.11064399732544, 4.678606287384955]]]}",{'value': 0},"[4.675926375380035, -74.11466190749212]","[60, 60]"
97,Feature,8866e09217fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08486341655885, 4.638653683345223], [-74.08888098489643, 4.6359726589808234], [-74.08836335114779, 4.631121298790885], [-74.0838280459381, 4.628951105028558], [-74.07981055506036, 4.631632317618534], [-74.08032829192354, 4.636483535736102]]]}",{'value': 0},"[4.633802494283887, -74.08434573835706]","[65, 63]"
98,Feature,8866e09355fffff,"{'type': 'Polygon', 'coordinates': [[[-74.14784491973177, 4.664183689303289], [-74.15186423433136, 4.66150273309699], [-74.15134740861822, 4.6566515840386], [-74.14681116494165, 4.654481532482764], [-74.14279192702224, 4.657162676765241], [-74.1433088560903, 4.662013684518175]]]}",{'value': 0},"[4.659332711224423, -74.14732804944009]","[62, 56]"
99,Feature,8866e42d65fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06736735905821, 4.676305151700378], [-74.07138387333328, 4.6736257547687465], [-74.07086608849517, 4.668776252777267], [-74.06633168635449, 4.66660628989004], [-74.06231524973384, 4.669285875211177], [-74.06283313759047, 4.674135235020899]]]}",{'value': 0},"[4.671455821089498, -74.06684952981436]","[61, 65]"
100,Feature,8866e09243fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09302154313633, 4.674776327261443], [-74.09703892210393, 4.672096518398499], [-74.09652144653279, 4.667246590430695], [-74.09198648886093, 4.66507661321392], [-74.0879691872363, 4.66775661037299], [-74.08848676593163, 4.672606396443541]]]}",{'value': 0},"[4.66992657055754, -74.09250402310505]","[61, 62]"
101,Feature,8866e464bbfffff,"{'type': 'Polygon', 'coordinates': [[[-74.21320610091482, 4.630976764586451], [-74.21722797517657, 4.628293691919249], [-74.21671189237327, 4.623440212053443], [-74.21217383165663, 4.6212699454908375], [-74.20815203329335, 4.623953205914713], [-74.20866821973937, 4.628806545135288]]]}",{'value': 0},"[4.6261234552625865, -74.21268997338638]","[66, 49]"
102,Feature,8866e092e5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09186352676352, 4.623588217854022], [-74.09588151665287, 4.620906543346122], [-74.09536394340483, 4.616054440782963], [-74.09082827710557, 4.61388415474696], [-74.0868103645982, 4.616566017414643], [-74.08732804099918, 4.621417977949405]]]}",{'value': 0},"[4.618736286318409, -74.09134590904335]","[66, 62]"
103,Feature,8866e42895fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06542236363902, 4.6983790237685294], [-74.06943853388321, 4.6957004670941975], [-74.06892076149853, 4.690851939419572], [-74.06438671586454, 4.688682110562404], [-74.06037062328761, 4.691360855693111], [-74.06088849866842, 4.696209241215455]]]}",{'value': 0},"[4.693530667586397, -74.06490454685894]","[58, 65]"
104,Feature,8866e42a99fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0288972437516, 4.759076926231577], [-74.03291143817216, 4.756401120036569], [-74.03239332175099, 4.751555717428887], [-74.02786090809292, 4.749386263426646], [-74.02384679175373, 4.752062258368939], [-74.02436501098225, 4.756907518557047]]]}",{'value': 0},"[4.754231695555412, -74.02837908302894]","[51, 69]"
105,Feature,8866e09065fffff,"{'type': 'Polygon', 'coordinates': [[[-74.15174906791242, 4.620005448808888], [-74.15576907084494, 4.6173228180953805], [-74.15525222065418, 4.612469723995436], [-74.15071526412243, 4.61029940196253], [-74.14669533784377, 4.612982220617263], [-74.14721229143413, 4.617835173354492]]]}",{'value': 0},"[4.6151525254629515, -74.15123217312254]","[67, 56]"
106,Feature,8866e0900dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.12958298548455, 4.614006819695334], [-74.13360233716799, 4.6113242739057645], [-74.13308520722507, 4.606471233275829], [-74.1285486222767, 4.604300880052304], [-74.12452934752031, 4.606983613843859], [-74.12504658077637, 4.611836512847786]]]}",{'value': 0},"[4.609153949886076, -74.12906581098747]","[68, 58]"
107,Feature,8866e428cdfffff,"{'type': 'Polygon', 'coordinates': [[[-74.07863136869162, 4.74149769043521], [-74.0826474276048, 4.738820540199661], [-74.08212988614605, 4.733973680627981], [-74.07759618274304, 4.731804113186372], [-74.07358020131528, 4.734481451949198], [-74.07409784579619, 4.7393281696172]]]}",{'value': 0},"[4.736651002501601, -74.07811378282167]","[53, 64]"
108,Feature,8866e42853fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08523492178864, 4.763051815610788], [-74.0892509248647, 4.7603753689744135], [-74.08873349885988, 4.755529345367775], [-74.08419996673513, 4.753359910167654], [-74.08018404105366, 4.756036545366407], [-74.08070157009354, 4.76088242719374]]]}",{'value': 0},"[4.75820596371474, -74.0847174513649]","[51, 63]"
109,Feature,8866e42abdfffff,"{'type': 'Polygon', 'coordinates': [[[-74.05803576126408, 4.750035289739062], [-74.06205103280337, 4.747358742035665], [-74.06153325517118, 4.7425125394869205], [-74.05700010305844, 4.740343026746937], [-74.05298490925094, 4.743019763072181], [-74.05350278981547, 4.747865823506408]]]}",{'value': 0},"[4.74518925895589, -74.05751793926663]","[52, 66]"
110,Feature,8866e42ad7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.033947628377, 4.766091320723541], [-74.03796190081425, 4.763415703277167], [-74.03744385712804, 4.758570531764966], [-74.03291143817216, 4.756401120036569], [-74.0288972437516, 4.759076926231577], [-74.02941539026125, 4.763921955397222]]]}",{'value': 0},"[4.761246321154096, -74.03342954038072]","[51, 69]"
111,Feature,8866e429ddfffff,"{'type': 'Polygon', 'coordinates': [[[-74.1198336761164, 4.724415431114242], [-74.12385130731587, 4.721737077840878], [-74.12333423888475, 4.716888906005833], [-74.11879943604396, 4.714719228916179], [-74.11478188183679, 4.717397770527293], [-74.1152990534693, 4.722245800881126]]]}",{'value': 0},"[4.719567430661672, -74.11931656318268]","[55, 59]"
112,Feature,8866e428b3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07241940036431, 4.683324156814866], [-74.07643599222882, 4.680644948274319], [-74.07591828023504, 4.675795676201451], [-74.07138387333328, 4.6736257547687465], [-74.06736735905821, 4.676305151700378], [-74.06788517408654, 4.681154281664487]]]}",{'value': 0},"[4.678475056134012, -74.07190164395615]","[60, 64]"
113,Feature,8866e42debfffff,"{'type': 'Polygon', 'coordinates': [[[-74.01490191385216, 4.628185157867519], [-74.01891730450347, 4.625504716701955], [-74.01839880415031, 4.620653895811816], [-74.01386481030181, 4.618483658960507], [-74.00984949796668, 4.621164288565838], [-74.01036810115488, 4.6260149665736146]]]}",{'value': 0},"[4.62333450835527, -74.01438336919045]","[66, 71]"
114,Feature,8866e09039fffff,"{'type': 'Polygon', 'coordinates': [[[-74.12297756246335, 4.59242371714503], [-74.12699697085702, 4.589740470988566], [-74.1264797252864, 4.584886601641489], [-74.121942968013, 4.582716120191452], [-74.11792363663739, 4.585399554313267], [-74.11844098550819, 4.5902532819106]]]}",{'value': 0},"[4.587570018544666, -74.12246027234642]","[70, 59]"
115,Feature,8866e090a9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10626300878374, 4.556786670001029], [-74.1102823194899, 4.554102347881405], [-74.10976481233655, 4.549247194822136], [-74.1052278912129, 4.5470765058927265], [-74.10120865774581, 4.549761015936951], [-74.10172626815444, 4.55461602697683]]]}",{'value': 0},"[4.5519316875909395, -74.10574545710915]","[74, 61]"
116,Feature,8866e429a1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.15599832866053, 4.7003046954567305], [-74.16001745235832, 4.697624953707342], [-74.15950078486509, 4.692775240768155], [-74.15496489030062, 4.690605410699832], [-74.15094584316608, 4.693285340595492], [-74.15146261402384, 4.698134912403989]]]}",{'value': 0},"[4.6954551536322615, -74.15548161658182]","[58, 55]"
117,Feature,8866e090c7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09070514432926, 4.5723765240483685], [-74.09472374532265, 4.569692986601517], [-74.09420607436215, 4.56483871572827], [-74.08966969921778, 4.562668124451722], [-74.08565117564558, 4.565351849920724], [-74.08616894978758, 4.570205978634987]]]}",{'value': 0},"[4.567522423965101, -74.09018742888475]","[72, 62]"
118,Feature,8866e090cdfffff,"{'type': 'Polygon', 'coordinates': [[[-74.09225820533356, 4.586937627131786], [-74.09627667287651, 4.584254602179719], [-74.09575904457938, 4.579400929885797], [-74.09122284555195, 4.577230424642939], [-74.0872044554041, 4.579913637652152], [-74.0877221868796, 4.584767167837932]]]}",{'value': 0},"[4.582084125690254, -74.09174053255322]","[71, 62]"
