localidad,latitud,longitud
kennedy,4.6572543,-74.1720824
kennedy,4.6555752,-74.1742804
kennedy,4.6547112,-74.174864
kennedy,4.6545059,-74.1755078
kennedy,4.6548023,-74.176526
kennedy,4.6535135,-74.1783058
kennedy,4.6525602,-74.1801753
kennedy,4.6504394,-74.1813325
kennedy,4.6487652,-74.1825863
kennedy,4.6486039,-74.1827071
kennedy,4.6471948,-74.1845956
kennedy,4.6469896,-74.1849346
kennedy,4.6468695,-74.1852615
kennedy,4.6468782,-74.1855765
kennedy,4.6466405,-74.1855841
fontibon,4.7023652,-74.1769551
fontibon,4.7015098,-74.1763543
fontibon,4.7006557,-74.1744748
fontibon,4.7006129,-74.1739384
fontibon,4.7011262,-74.1696254
fontibon,4.7008254,-74.1691445
fontibon,4.6995723,-74.1691717
fontibon,4.6987489,-74.1696331
fontibon,4.6974872,-74.1712424
fontibon,4.6967707,-74.1720578
fontibon,4.6966296,-74.1721436
fontibon,4.6964671,-74.1721972
fontibon,4.6961828,-74.17226
fontibon,4.6958523,-74.1723384
fontibon,4.6955218,-74.1723739
fontibon,4.694028,-74.1722188
fontibon,4.6933277,-74.171221
fontibon,4.6908683,-74.1706201
fontibon,4.6900471,-74.1702603
fontibon,4.6893285,-74.1693541
fontibon,4.6890206,-74.1685437
fontibon,4.6887404,-74.1679057
fontibon,4.6882806,-74.1674873
fontibon,4.6878208,-74.1675732
fontibon,4.6866767,-74.1688928
fontibon,4.6855988,-74.1700887
fontibon,4.6842173,-74.1709527
fontibon,4.683565,-74.1719612
fontibon,4.6828058,-74.1733882
fontibon,4.6823888,-74.1737208
fontibon,4.6818755,-74.1739032
fontibon,4.6797155,-74.1742036
fontibon,4.6779405,-74.1746864
fontibon,4.6770102,-74.1749117
fontibon,4.6765311,-74.1748094
fontibon,4.676329,-74.1745568
fontibon,4.6762167,-74.1741378
fontibon,4.6746491,-74.1718053
fontibon,4.6741609,-74.1715609
fontibon,4.6736204,-74.1714677
fontibon,4.6723159,-74.1713712
fontibon,4.6707226,-74.170545
fontibon,4.6704659,-74.1704914
fontibon,4.6698576,-74.1703631
fontibon,4.6689714,-74.1698062
fontibon,4.6686029,-74.1687602
fontibon,4.6680893,-74.1661673
fontibon,4.6671625,-74.1638637
fontibon,4.6670556,-74.1609517
fontibon,4.6668645,-74.1603898
fontibon,4.6664128,-74.1604025
fontibon,4.665923,-74.1608602
fontibon,4.6649741,-74.1611042
fontibon,4.6644843,-74.1608678
fontibon,4.6637457,-74.1588627
fontibon,4.6633824,-74.1583455
fontibon,4.6630846,-74.1583814
fontibon,4.6628228,-74.1584642
fontibon,4.6627405,-74.1585763
fontibon,4.6625779,-74.1589675
fontibon,4.6624712,-74.1594334
fontibon,4.6619612,-74.158745
fontibon,4.6615263,-74.1582069
fontibon,4.6613187,-74.1577373
fontibon,4.6613519,-74.157213
fontibon,4.6614197,-74.1570538
fontibon,4.6615408,-74.1568649
fontibon,4.6619771,-74.1562813
fontibon,4.6623988,-74.155938
fontibon,4.662674,-74.1557108
fontibon,4.662957,-74.1554302
fontibon,4.6631167,-74.1552278
fontibon,4.663367,-74.1548499
fontibon,4.6635388,-74.1545392
fontibon,4.663643,-74.1543187
fontibon,4.66372,-74.1541229
fontibon,4.6638345,-74.1538144
fontibon,4.6639091,-74.1535969
fontibon,4.6640752,-74.1527558
fontibon,4.6642076,-74.152304
fontibon,4.6642954,-74.1519726
fontibon,4.6643202,-74.1516664
fontibon,4.6642967,-74.1514183
fontibon,4.6641995,-74.1511209
fontibon,4.6636077,-74.149946
fontibon,4.6631476,-74.1490804
fontibon,4.66265,-74.1481899
fontibon,4.6621585,-74.1471947
fontibon,4.6618105,-74.1458796
fontibon,4.6615795,-74.1446917
fontibon,4.6615661,-74.1443835
fontibon,4.6615987,-74.1440753
fontibon,4.6617666,-74.1436351
fontibon,4.6620609,-74.1432601
fontibon,4.6627236,-74.1426016
fontibon,4.6629591,-74.1422476
fontibon,4.6630624,-74.1419415
fontibon,4.6630692,-74.1416301
fontibon,4.6630564,-74.1413644
fontibon,4.6629164,-74.1410248
fontibon,4.6627798,-74.1407826
fontibon,4.6625868,-74.1405546
fontibon,4.6605192,-74.1390295
fontibon,4.6598485,-74.1382446
fontibon,4.6590796,-74.1372995
fontibon,4.6588413,-74.1371671
fontibon,4.6586877,-74.1371437
fontibon,4.6584881,-74.1371542
fontibon,4.6582976,-74.1371724
fontibon,4.6581658,-74.1371607
fontibon,4.6580988,-74.1371248
fontibon,4.6580105,-74.1370651
fontibon,4.6579123,-74.1369581
fontibon,4.6576486,-74.1365611
fontibon,4.6572186,-74.136081
fontibon,4.6554844,-74.1352299
fontibon,4.6552086,-74.1350946
fontibon,4.6545095,-74.1347758
fontibon,4.6530387,-74.1341052
fontibon,4.6526378,-74.1338511
fontibon,4.6526095,-74.1338313
fontibon,4.6525651,-74.1338003
fontibon,4.6522009,-74.1335563
fontibon,4.6517897,-74.1333155
fontibon,4.6515535,-74.1332069
fontibon,4.6514766,-74.1331806
fontibon,4.6510768,-74.1330892
fontibon,4.650848,-74.1330209
fontibon,4.6506515,-74.1329159
fontibon,4.6504443,-74.1327787
fontibon,4.6500462,-74.1323815
fontibon,4.6497703,-74.1321186
fontibon,4.6495217,-74.1318539
fontibon,4.6493782,-74.1316141
fontibon,4.649265,-74.1313368
fontibon,4.6491081,-74.1305775
fontibon,4.649025,-74.1303108
fontibon,4.6488682,-74.1299517
fontibon,4.6487486,-74.1297109
fontibon,4.6486044,-74.1295132
fontibon,4.6481481,-74.1289919
fontibon,4.6479742,-74.1287836
fontibon,4.6474887,-74.128208
fontibon,4.6456802,-74.1260209
fontibon,4.6454481,-74.1257801
fontibon,4.6452118,-74.1255957
fontibon,4.6449168,-74.1254481
fontibon,4.6417669,-74.124377
fontibon,4.6413633,-74.1241281
fontibon,4.6409374,-74.1237747
fontibon,4.6407549,-74.1236567
fontibon,4.6406667,-74.123606
fontibon,4.6409489,-74.1231006
fontibon,4.6408697,-74.1230424
fontibon,4.6406799,-74.122852
fontibon,4.6405838,-74.1227435
fontibon,4.6403037,-74.1224169
fontibon,4.6402767,-74.1223859
fontibon,4.6397799,-74.1217836
fontibon,4.6396699,-74.1216395
fontibon,4.6394353,-74.1213531
fontibon,4.6392476,-74.1210998
fontibon,4.6390533,-74.1208184
fontibon,4.6385515,-74.1200593
fontibon,4.6381132,-74.1193827
fontibon,4.6379063,-74.1190931
fontibon,4.6373665,-74.1183208
fontibon,4.6375942,-74.1180624
fontibon,4.6379961,-74.1176138
fontibon,4.6384462,-74.1171293
fontibon,4.6387269,-74.1168235
fontibon,4.6393722,-74.1161893
fontibon,4.6396398,-74.1159329
fontibon,4.6400441,-74.1155427
fontibon,4.6406551,-74.1149503
fontibon,4.6414382,-74.1141718
fontibon,4.6419413,-74.1136358
fontibon,4.6422268,-74.1133517
fontibon,4.6427138,-74.1128313
fontibon,4.6448476,-74.1107404
fontibon,4.6451756,-74.1104136
fontibon,4.6468079,-74.1087818
fontibon,4.6472282,-74.1083608
fontibon,4.647579,-74.1080352
fontibon,4.6480475,-74.1076497
fontibon,4.64859,-74.1072218
fontibon,4.6497027,-74.106378
fontibon,4.6500499,-74.1061079
fontibon,4.6515943,-74.104936
fontibon,4.6520205,-74.104646
fontibon,4.65271,-74.104157
fontibon,4.6536701,-74.1034184
fontibon,4.6539297,-74.1035871
fontibon,4.6544214,-74.103907
fontibon,4.6545248,-74.1039636
fontibon,4.654605,-74.1039818
fontibon,4.6546416,-74.1039959
fontibon,4.6546837,-74.1040481
fontibon,4.6547471,-74.1041085
fontibon,4.6550539,-74.104307
fontibon,4.6554142,-74.1045484
fontibon,4.6558255,-74.104823
fontibon,4.6564516,-74.1052136
fontibon,4.6566179,-74.1053174
fontibon,4.6576467,-74.105972
fontibon,4.6577328,-74.1060083
fontibon,4.6578318,-74.1060564
fontibon,4.6582241,-74.1063095
fontibon,4.6583111,-74.106358
fontibon,4.6583215,-74.1063699
fontibon,4.6584053,-74.1064658
fontibon,4.6591548,-74.1069389
fontibon,4.6605614,-74.1078674
fontibon,4.6607057,-74.1079495
fontibon,4.6609222,-74.10809
fontibon,4.661152,-74.1082395
fontibon,4.6613209,-74.1083488
fontibon,4.6617569,-74.1086203
fontibon,4.6619245,-74.1087322
fontibon,4.662305,-74.1089863
fontibon,4.6624275,-74.1090658
fontibon,4.662575,-74.1091586
fontibon,4.6627126,-74.1092405
fontibon,4.6628501,-74.1093223
fontibon,4.6629837,-74.109389
fontibon,4.6644811,-74.1103742
fontibon,4.6647758,-74.1104793
fontibon,4.6650167,-74.1106316
fontibon,4.6655499,-74.1109675
fontibon,4.6659456,-74.1112271
fontibon,4.6670759,-74.1119686
fontibon,4.6671858,-74.1120424
fontibon,4.6674715,-74.1122086
fontibon,4.6677749,-74.1123892
fontibon,4.667838,-74.112436
fontibon,4.6680155,-74.1126276
fontibon,4.6685565,-74.1129577
fontibon,4.6695512,-74.1136066
fontibon,4.6697798,-74.1137486
fontibon,4.66981,-74.1137673
fontibon,4.6699192,-74.1138352
fontibon,4.6706122,-74.1142779
fontibon,4.6718149,-74.115031
fontibon,4.6727081,-74.1155855
fontibon,4.6733126,-74.1159683
fontibon,4.6737656,-74.1162778
fontibon,4.6739461,-74.116445
fontibon,4.6741189,-74.1165314
fontibon,4.6744216,-74.1166867
fontibon,4.6746264,-74.1168415
fontibon,4.6746945,-74.1168929
fontibon,4.6749721,-74.1170671
fontibon,4.6766935,-74.1181476
fontibon,4.6774155,-74.118602
fontibon,4.677505,-74.1186812
fontibon,4.6778824,-74.1189159
fontibon,4.6780345,-74.1190075
fontibon,4.6780921,-74.1190356
fontibon,4.6784625,-74.1192694
fontibon,4.6786391,-74.1193856
fontibon,4.6786959,-74.1194525
fontibon,4.6787782,-74.1195607
fontibon,4.6791584,-74.1198392
fontibon,4.679346,-74.1199734
fontibon,4.679415,-74.119987
fontibon,4.6795363,-74.1200038
fontibon,4.6796262,-74.1200297
fontibon,4.6797388,-74.1200897
fontibon,4.6798875,-74.1201823
fontibon,4.6804877,-74.1205887
fontibon,4.6806056,-74.1206666
fontibon,4.6816747,-74.1214315
fontibon,4.682762,-74.1222025
fontibon,4.6832487,-74.1225377
fontibon,4.6834071,-74.1226806
fontibon,4.6837393,-74.1231319
fontibon,4.6838426,-74.123269
fontibon,4.6839164,-74.123457
fontibon,4.6839679,-74.1235595
fontibon,4.6840869,-74.1237101
fontibon,4.6841023,-74.1237377
fontibon,4.6842006,-74.1239144
fontibon,4.6843959,-74.1241942
fontibon,4.6845469,-74.124393
fontibon,4.6847832,-74.1247346
fontibon,4.6851213,-74.1245438
fontibon,4.6851245,-74.1244732
fontibon,4.6851384,-74.1244186
fontibon,4.68517,-74.1243763
fontibon,4.6852122,-74.1243339
fontibon,4.6853588,-74.1241873
fontibon,4.6854047,-74.1241419
fontibon,4.6854359,-74.1241045
fontibon,4.6855032,-74.1240015
fontibon,4.6855329,-74.1239435
fontibon,4.685636,-74.1236948
fontibon,4.6857083,-74.1235205
fontibon,4.6860574,-74.1227538
fontibon,4.6861791,-74.1224753
fontibon,4.6862776,-74.1222463
fontibon,4.686499,-74.1217317
fontibon,4.6867914,-74.1211087
fontibon,4.686896,-74.1208999
fontibon,4.6869684,-74.1207697
fontibon,4.6870505,-74.1206332
fontibon,4.6872709,-74.1202957
fontibon,4.6873694,-74.1201458
fontibon,4.6874251,-74.1200612
fontibon,4.6875455,-74.1198782
fontibon,4.687681,-74.1196721
fontibon,4.6877663,-74.1195424
fontibon,4.6877808,-74.1195203
fontibon,4.6878759,-74.1193758
fontibon,4.6879742,-74.1192253
fontibon,4.6881366,-74.1189767
fontibon,4.688157,-74.1189455
fontibon,4.6882776,-74.1187609
fontibon,4.6883366,-74.1186706
fontibon,4.688411,-74.1185568
fontibon,4.6884886,-74.1184452
fontibon,4.6885336,-74.1183803
fontibon,4.6891925,-74.1187894
fontibon,4.6898823,-74.1191884
fontibon,4.691115,-74.1199156
fontibon,4.6912984,-74.1200339
fontibon,4.6914517,-74.1201468
fontibon,4.6916294,-74.1202879
fontibon,4.6918575,-74.1204854
fontibon,4.6920054,-74.1206195
fontibon,4.6920572,-74.1206663
fontibon,4.6921253,-74.1207355
fontibon,4.692306,-74.1209454
fontibon,4.6924135,-74.1210881
fontibon,4.6925082,-74.1212256
fontibon,4.6925851,-74.1213402
fontibon,4.6929519,-74.1219644
fontibon,4.6931002,-74.1222111
fontibon,4.693147,-74.1222825
fontibon,4.6931939,-74.122354
fontibon,4.6932753,-74.1224707
fontibon,4.6935149,-74.1228051
fontibon,4.6946331,-74.124292
fontibon,4.6962329,-74.1264076
fontibon,4.6962996,-74.1264958
fontibon,4.6970206,-74.1274488
fontibon,4.697496,-74.1280815
fontibon,4.6985004,-74.1294198
fontibon,4.6994662,-74.1307091
fontibon,4.6997046,-74.1310273
fontibon,4.6997871,-74.131137
fontibon,4.6998462,-74.1312152
fontibon,4.7001001,-74.131552
fontibon,4.7001685,-74.1316429
fontibon,4.701332,-74.133181
fontibon,4.7018806,-74.1339029
fontibon,4.7022907,-74.1344462
fontibon,4.7023437,-74.1345164
fontibon,4.7025862,-74.1348377
fontibon,4.7026399,-74.1349091
fontibon,4.7026933,-74.1349796
fontibon,4.7030661,-74.1354644
fontibon,4.7039313,-74.1366136
fontibon,4.7042325,-74.1370102
fontibon,4.7173912,-74.1545007
fontibon,4.7172033,-74.1551276
fontibon,4.7170368,-74.155683
fontibon,4.7169533,-74.1558411
fontibon,4.7166603,-74.1561041
fontibon,4.7195464,-74.1597669
fontibon,4.719698,-74.1599951
fontibon,4.7201089,-74.1604489
fontibon,4.7197667,-74.1608781
fontibon,4.7163024,-74.16753
fontibon,4.716003,-74.1679591
fontibon,4.7152759,-74.1692895
fontibon,4.7132657,-74.1708344
fontibon,4.7124958,-74.1713923
fontibon,4.7114693,-74.1722077
fontibon,4.7105216,-74.1722938
fontibon,4.7091315,-74.1706631
fontibon,4.7062873,-74.1704485
fontibon,4.7052736,-74.1706037
fontibon,4.7047604,-74.1710328
fontibon,4.7037339,-74.1740369
fontibon,4.702996,-74.1769121
fontibon,4.7023652,-74.1769551
engativa,4.7201089,-74.1604489
engativa,4.719698,-74.1599951
engativa,4.7195464,-74.1597669
engativa,4.7166603,-74.1561041
engativa,4.7169533,-74.1558411
engativa,4.7170368,-74.155683
engativa,4.7172033,-74.1551276
engativa,4.7173912,-74.1545007
engativa,4.7042325,-74.1370102
engativa,4.7039313,-74.1366136
engativa,4.7030661,-74.1354644
engativa,4.7026933,-74.1349796
engativa,4.7026399,-74.1349091
engativa,4.7025862,-74.1348377
engativa,4.7023437,-74.1345164
engativa,4.7022907,-74.1344462
engativa,4.7018806,-74.1339029
engativa,4.701332,-74.133181
engativa,4.7001685,-74.1316429
engativa,4.7001001,-74.131552
engativa,4.6998462,-74.1312152
engativa,4.6997871,-74.131137
engativa,4.6997046,-74.1310273
engativa,4.6994662,-74.1307091
engativa,4.6985004,-74.1294198
engativa,4.697496,-74.1280815
engativa,4.6970206,-74.1274488
engativa,4.6962996,-74.1264958
engativa,4.6962329,-74.1264076
engativa,4.6946331,-74.124292
engativa,4.6935149,-74.1228051
engativa,4.6932753,-74.1224707
engativa,4.6931939,-74.122354
engativa,4.693147,-74.1222825
engativa,4.6931002,-74.1222111
engativa,4.6929519,-74.1219644
engativa,4.6925851,-74.1213402
engativa,4.6925082,-74.1212256
engativa,4.6924135,-74.1210881
engativa,4.692306,-74.1209454
engativa,4.6921253,-74.1207355
engativa,4.6920572,-74.1206663
engativa,4.6920054,-74.1206195
engativa,4.6918575,-74.1204854
engativa,4.6916294,-74.1202879
engativa,4.6914517,-74.1201468
engativa,4.6912984,-74.1200339
engativa,4.691115,-74.1199156
engativa,4.6898823,-74.1191884
engativa,4.6891925,-74.1187894
engativa,4.6885336,-74.1183803
engativa,4.6884886,-74.1184452
engativa,4.688411,-74.1185568
engativa,4.6883366,-74.1186706
engativa,4.6882776,-74.1187609
engativa,4.688157,-74.1189455
engativa,4.6881366,-74.1189767
engativa,4.6879742,-74.1192253
engativa,4.6878759,-74.1193758
engativa,4.6877808,-74.1195203
engativa,4.6877663,-74.1195424
engativa,4.687681,-74.1196721
engativa,4.6875455,-74.1198782
engativa,4.6874251,-74.1200612
engativa,4.6873694,-74.1201458
engativa,4.6872709,-74.1202957
engativa,4.6870505,-74.1206332
engativa,4.6869684,-74.1207697
engativa,4.686896,-74.1208999
engativa,4.6867914,-74.1211087
engativa,4.686499,-74.1217317
engativa,4.6862776,-74.1222463
engativa,4.6861791,-74.1224753
engativa,4.6860574,-74.1227538
engativa,4.6857083,-74.1235205
engativa,4.685636,-74.1236948
engativa,4.6855329,-74.1239435
engativa,4.6855032,-74.1240015
engativa,4.6854359,-74.1241045
engativa,4.6854047,-74.1241419
engativa,4.6853588,-74.1241873
engativa,4.6852122,-74.1243339
engativa,4.68517,-74.1243763
engativa,4.6851384,-74.1244186
engativa,4.6851245,-74.1244732
engativa,4.6851213,-74.1245438
engativa,4.6847832,-74.1247346
engativa,4.6845469,-74.124393
engativa,4.6843959,-74.1241942
engativa,4.6842006,-74.1239144
engativa,4.6841023,-74.1237377
engativa,4.6840869,-74.1237101
engativa,4.6839679,-74.1235595
engativa,4.6839164,-74.123457
engativa,4.6838426,-74.123269
engativa,4.6837393,-74.1231319
engativa,4.6834071,-74.1226806
engativa,4.6832487,-74.1225377
engativa,4.682762,-74.1222025
engativa,4.6816747,-74.1214315
engativa,4.6806056,-74.1206666
engativa,4.6804877,-74.1205887
engativa,4.6798875,-74.1201823
engativa,4.6797388,-74.1200897
engativa,4.6796262,-74.1200297
engativa,4.6795363,-74.1200038
engativa,4.679415,-74.119987
engativa,4.679346,-74.1199734
engativa,4.6791584,-74.1198392
engativa,4.6787782,-74.1195607
engativa,4.6786959,-74.1194525
engativa,4.6786391,-74.1193856
engativa,4.6784625,-74.1192694
engativa,4.6780921,-74.1190356
engativa,4.6780345,-74.1190075
engativa,4.6778824,-74.1189159
engativa,4.677505,-74.1186812
engativa,4.6774155,-74.118602
engativa,4.6766935,-74.1181476
engativa,4.6749721,-74.1170671
engativa,4.6746945,-74.1168929
engativa,4.6746264,-74.1168415
engativa,4.6744216,-74.1166867
engativa,4.6741189,-74.1165314
engativa,4.6739461,-74.116445
engativa,4.6737656,-74.1162778
engativa,4.6733126,-74.1159683
engativa,4.6727081,-74.1155855
engativa,4.6718149,-74.115031
engativa,4.6706122,-74.1142779
engativa,4.6699192,-74.1138352
engativa,4.66981,-74.1137673
engativa,4.6697798,-74.1137486
engativa,4.6695512,-74.1136066
engativa,4.6685565,-74.1129577
engativa,4.6680155,-74.1126276
engativa,4.667838,-74.112436
engativa,4.6677749,-74.1123892
engativa,4.6674715,-74.1122086
engativa,4.6671858,-74.1120424
engativa,4.6670759,-74.1119686
engativa,4.6659456,-74.1112271
engativa,4.6655499,-74.1109675
engativa,4.6650167,-74.1106316
engativa,4.6647758,-74.1104793
engativa,4.6644811,-74.1103742
engativa,4.6629837,-74.109389
engativa,4.6628501,-74.1093223
engativa,4.6627126,-74.1092405
engativa,4.662575,-74.1091586
engativa,4.6624275,-74.1090658
engativa,4.662305,-74.1089863
engativa,4.6619245,-74.1087322
engativa,4.6617569,-74.1086203
engativa,4.6613209,-74.1083488
engativa,4.661152,-74.1082395
engativa,4.6609222,-74.10809
engativa,4.6607057,-74.1079495
engativa,4.6605614,-74.1078674
engativa,4.6591548,-74.1069389
engativa,4.6584053,-74.1064658
engativa,4.6583215,-74.1063699
engativa,4.6583111,-74.106358
engativa,4.6582241,-74.1063095
engativa,4.6578318,-74.1060564
engativa,4.6577328,-74.1060083
engativa,4.6576467,-74.105972
engativa,4.6566179,-74.1053174
engativa,4.6564516,-74.1052136
engativa,4.6558255,-74.104823
engativa,4.6554142,-74.1045484
engativa,4.6550539,-74.104307
engativa,4.6547471,-74.1041085
engativa,4.6546837,-74.1040481
engativa,4.6546416,-74.1039959
engativa,4.654605,-74.1039818
engativa,4.6545248,-74.1039636
engativa,4.6544214,-74.103907
engativa,4.6539297,-74.1035871
engativa,4.6536701,-74.1034184
engativa,4.6546047,-74.1026998
engativa,4.6550533,-74.1023166
engativa,4.6558307,-74.1016298
engativa,4.6565304,-74.1010893
engativa,4.657374,-74.1004379
engativa,4.6582573,-74.0997769
engativa,4.6590683,-74.0991447
engativa,4.6600537,-74.0983708
engativa,4.6605776,-74.0979648
engativa,4.6616107,-74.0971476
engativa,4.6621477,-74.0967361
engativa,4.6624997,-74.0964585
engativa,4.6630755,-74.0960321
engativa,4.6638438,-74.0953892
engativa,4.6643716,-74.0949811
engativa,4.6649669,-74.0944202
engativa,4.6656056,-74.0937797
engativa,4.6659338,-74.0935093
engativa,4.6662185,-74.0933105
engativa,4.6671646,-74.0927223
engativa,4.6676838,-74.0923926
engativa,4.6679673,-74.0921839
engativa,4.6685474,-74.0917912
engativa,4.6688917,-74.091529
engativa,4.6690167,-74.091399
engativa,4.6693149,-74.0911752
engativa,4.669769,-74.0908288
engativa,4.6705805,-74.0901867
engativa,4.6714798,-74.0895392
engativa,4.6719858,-74.0891895
engativa,4.6728866,-74.0886557
engativa,4.6733815,-74.0883669
engativa,4.6744865,-74.0877465
engativa,4.6757703,-74.086991
engativa,4.6764351,-74.086619
engativa,4.6771441,-74.0862071
engativa,4.6774176,-74.0860422
engativa,4.6778945,-74.0857486
engativa,4.6782945,-74.0855402
engativa,4.6785116,-74.0853977
engativa,4.6787792,-74.0852169
engativa,4.6790372,-74.0850086
engativa,4.679362,-74.0846951
engativa,4.6797401,-74.084296
engativa,4.6803226,-74.0835711
engativa,4.6813916,-74.0822396
engativa,4.6817538,-74.0817821
engativa,4.6819867,-74.0814719
engativa,4.6837833,-74.0792762
engativa,4.6841112,-74.0788622
engativa,4.6843878,-74.0785358
engativa,4.6853091,-74.0774107
engativa,4.6855237,-74.0775747
engativa,4.6855926,-74.0776008
engativa,4.6856695,-74.0776164
engativa,4.6857464,-74.077646
engativa,4.6858295,-74.0777036
engativa,4.6868779,-74.0784745
engativa,4.6871987,-74.0787207
engativa,4.6874321,-74.0789869
engativa,4.6877588,-74.0792672
engativa,4.6880947,-74.0794396
engativa,4.6897201,-74.0804524
engativa,4.6901478,-74.0806755
engativa,4.6914257,-74.0809233
engativa,4.692376,-74.081098
engativa,4.6927497,-74.0811859
engativa,4.6931161,-74.0814308
engativa,4.6934562,-74.0819442
engativa,4.6938261,-74.0828985
engativa,4.6942282,-74.0837569
engativa,4.6951863,-74.0847782
engativa,4.6953746,-74.0848885
engativa,4.6955806,-74.0849563
engativa,4.6959702,-74.0849838
engativa,4.6962653,-74.0850535
engativa,4.6969313,-74.0855507
engativa,4.6973761,-74.0859026
engativa,4.6980006,-74.086409
